MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P300A,P301A,P207
1.78992E+18,17899,16,11,2,150111,8,1,2,4,5,2
1.78992E+18,17899,16,11,3,150111,8,1,3,4,6,2
1.78992E+18,17899,16,11,4,150111,8,1,2,4,3,1
1.78995E+18,17899,46,11,1,150111,8,1,1,1,3,2
1.78995E+18,17899,46,11,2,150111,8,1,2,4,6,1
1.78995E+18,17899,46,11,3,150111,8,1,3,4,7,1
1.78995E+18,17899,46,11,4,150111,8,1,3,4,3,2
1.78995E+18,17899,46,11,5,150111,8,1,5,4,9,1
1.78991E+19,17899,106,11,1,150111,8,1,1,4,10,1
1.78991E+19,17899,106,11,2,150111,8,1,2,4,8,2
1.78991E+19,17899,106,11,3,150111,8,1,3,4,5,2
1.78991E+19,17899,106,11,4,150111,8,1,2,4,3,2
1.78991E+19,17899,136,11,1,150111,8,1,1,4,7,1
1.78991E+19,17899,136,11,2,150111,8,1,1,4,9,2
1.78991E+19,17899,136,11,3,150111,8,1,1,4,5,2
1.78991E+19,17899,136,11,4,150111,8,1,1,4,1,2
1.78991E+19,17899,136,11,5,150111,8,1,1,4,6,1
1.78992E+19,17899,166,11,1,150111,8,1,1,4,10,2
1.78992E+19,17899,196,11,1,150111,8,1,2,4,8,1
1.78992E+19,17899,196,11,2,150111,8,1,2,4,7,2
1.78992E+19,17899,196,11,3,150111,8,1,3,4,5,1
1.78992E+19,17899,196,11,4,150111,8,1,2,4,3,1
1.78993E+19,17899,256,11,1,150111,8,1,1,4,11,2
1.78993E+19,17899,286,11,1,150111,8,1,3,4,9,2
1.78993E+19,17899,286,11,2,150111,8,1,2,4,6,2
1.78993E+19,17899,286,11,3,150111,8,1,3,4,8,2
1.79037E+17,17903,7,11,1,150129,8,1,1,4,8,1
1.79037E+17,17903,7,11,2,150129,8,1,2,4,10,1
1.79033E+18,17903,34,11,1,150129,8,1,1,4,9,1
1.79033E+18,17903,34,11,2,150129,8,1,1,4,6,2
1.79035E+18,17903,46,11,1,150129,8,1,1,4,11,1
1.79035E+18,17903,46,11,2,150129,8,1,2,4,6,2
1.79037E+18,17903,69,11,1,150129,8,1,1,4,6,1
1.79037E+18,17903,69,11,2,150129,8,1,2,4,6,2
1.79037E+18,17903,69,11,3,150129,8,1,3,4,6,2
1.79037E+18,17903,69,11,4,150129,8,1,2,4,4,1
1.79222E+18,17922,24,11,1,150109,8,1,1,1,5,1
1.79224E+18,17922,39,11,1,150109,8,1,1,4,10,2
1.79226E+18,17922,55,11,1,150109,8,1,2,1,6,1
1.79226E+18,17922,55,11,2,150109,8,1,2,1,1,2
1.79226E+18,17922,55,11,3,150109,8,1,2,4,8,2
1.79227E+18,17922,70,11,1,150109,8,1,1,1,5,2
1.79227E+18,17922,70,11,2,150109,8,1,1,1,5,1
1.79227E+18,17922,70,11,3,150109,8,1,1,4,3,2
1.79227E+18,17922,70,11,4,150109,8,1,1,4,3,2
1.79227E+18,17922,70,11,5,150109,8,1,5,1,3,2
1.79221E+19,17922,101,11,1,150109,8,1,1,4,5,2
1.79221E+19,17922,101,11,2,150109,8,1,1,4,5,1
1.79221E+19,17922,101,11,3,150109,8,1,1,4,3,1
1.79221E+19,17922,117,11,1,150109,8,1,1,4,6,2
1.79221E+19,17922,117,11,2,150109,8,1,3,2,6,1
1.79221E+19,17922,117,11,3,150109,8,1,1,4,10,2
1.79271E+17,17927,1,11,1,150132,8,1,1,1,6,1
1.79271E+17,17927,1,11,2,150132,8,1,2,1,6,2
1.79271E+17,17927,1,11,3,150132,8,1,2,4,2,1
1.79272E+17,17927,2,11,1,150132,8,1,1,4,4,1
1.79272E+17,17927,2,11,2,150132,8,1,2,4,5,2
1.79272E+17,17927,2,11,3,150132,8,1,2,4,5,2
1.79272E+17,17927,2,11,4,150132,8,1,2,4,3,2
1.79272E+17,17927,2,11,5,150132,8,1,2,4,2,1
1.79273E+17,17927,3,11,1,150132,8,1,1,4,6,1
1.79273E+17,17927,3,11,2,150132,8,1,2,4,4,2
1.79273E+17,17927,3,11,3,150132,8,1,2,1,3,2
1.79273E+18,17927,32,11,1,150132,8,1,1,1,7,1
1.79273E+18,17927,32,11,2,150132,8,1,2,1,5,2
1.79273E+18,17927,32,11,3,150132,8,1,3,4,6,2
1.79273E+18,17927,32,11,4,150132,8,1,3,4,3,2
1.79345E+18,17934,46,11,1,150130,8,1,1,4,10,2
1.79349E+18,17934,89,11,1,150130,8,1,2,4,6,2
1.79349E+18,17934,89,11,2,150130,8,1,2,4,10,2
1.79349E+18,17934,89,11,3,150130,8,1,2,4,4,1
1.79341E+19,17934,104,11,1,150130,8,1,1,4,11,1
1.79341E+19,17934,104,11,2,150130,8,1,1,4,6,2
1.79341E+19,17934,118,12,1,150130,8,1,1,4,10,1
1.79341E+19,17934,118,12,2,150130,8,1,2,4,10,2
1.79341E+19,17934,118,12,3,150130,8,1,3,4,9,1
1.79341E+19,17934,118,12,4,150130,8,1,2,4,7,1
1.79341E+19,17934,118,12,5,150130,8,1,2,4,6,2
1.79341E+19,17934,118,22,1,150130,8,1,1,4,8,1
1.79341E+19,17934,147,11,1,150130,8,1,1,4,10,1
1.79341E+19,17934,147,11,2,150130,8,1,2,4,10,2
1.79424E+17,17942,4,11,1,150117,8,1,1,4,10,2
1.79422E+18,17942,23,11,1,150117,8,1,1,4,6,2
1.79422E+18,17942,23,11,2,150117,8,1,1,4,6,1
1.79422E+18,17942,23,11,3,150117,8,1,1,4,6,2
1.79428E+18,17942,81,11,1,150117,8,1,1,4,5,2
1.79428E+18,17942,81,11,2,150117,8,1,1,1,5,1
1.79428E+18,17942,81,11,3,150117,8,1,4,4,6,1
1.79428E+18,17942,81,11,4,150117,8,1,4,1,6,2
1.79428E+18,17942,81,11,5,150117,8,1,4,4,5,1
1.79428E+18,17942,81,11,6,150117,8,1,4,4,3,1
1.79421E+19,17942,100,11,1,150117,8,1,1,1,5,2
1.79421E+19,17942,100,11,2,150117,8,1,2,4,6,1
1.79421E+19,17942,100,11,3,150117,8,1,2,4,6,2
1.79421E+19,17942,100,11,4,150117,8,1,4,4,7,2
1.79421E+19,17942,100,11,5,150117,8,1,4,4,2,2
1.79421E+19,17942,119,11,1,150117,8,1,1,4,7,1
1.79421E+19,17942,119,11,2,150117,8,1,2,4,9,2
1.79421E+19,17942,119,11,3,150117,8,1,2,4,2,1
1.79642E+18,17964,24,11,1,150143,8,1,1,1,2,2
1.79642E+18,17964,24,11,2,150143,8,1,2,1,6,2
1.79642E+18,17964,24,11,3,150143,8,1,3,2,4,1
1.79642E+18,17964,24,11,4,150143,8,1,4,4,6,1
1.79642E+18,17964,24,11,5,150143,8,1,4,4,5,1
1.79642E+18,17964,24,11,6,150143,8,1,4,4,3,2
1.79642E+18,17964,24,11,7,150143,8,1,2,1,6,2
1.79644E+18,17964,38,11,1,150143,8,1,1,4,7,1
1.79644E+18,17964,38,11,2,150143,8,1,1,4,3,2
1.79645E+18,17964,52,11,1,150143,8,1,1,1,7,1
1.79645E+18,17964,52,11,2,150143,8,1,2,4,6,2
1.79645E+18,17964,52,11,3,150143,8,1,3,4,5,1
1.79647E+18,17964,66,11,1,150143,8,1,0, , ,2
1.79647E+18,17964,66,11,2,150143,8,1,0, , ,1
1.79647E+18,17964,66,11,3,150143,8,1,3,4,6,1
1.79648E+18,17964,81,11,1,150143,8,1,1,1,7,2
1.79648E+18,17964,81,11,2,150143,8,1,2,4,6,2
1.79648E+18,17964,81,11,3,150143,8,1,1,4,6,2
1.79648E+18,17964,81,11,4,150143,8,1,1,4,5,2
1.79648E+18,17964,81,11,5,150143,8,1,5,4,4,2
1.79648E+18,17964,81,11,6,150143,8,1,1,4,3,1
1.79641E+19,17964,123,11,1,150143,8,1,1,1,6,1
1.79641E+19,17964,123,11,2,150143,8,1,2,6,6,2
1.79641E+19,17964,123,11,3,150143,8,1,3,4,9,1
1.79641E+19,17964,123,11,4,150143,8,1,5,4,9,1
1.79641E+19,17964,123,11,5,150143,8,1,3,4,5,1
1.81255E+17,18125,5,11,1,150131,8,1,2,1,6,2
1.81255E+17,18125,5,11,2,150131,8,1,2,4,8,2
1.81255E+17,18125,5,11,3,150131,8,1,3,4,6,2
1.81253E+18,18125,28,11,1,150131,8,1,1,4,10,1
1.81253E+18,18125,32,11,1,150131,8,1,1,4,5,2
1.81259E+18,18125,86,11,1,150131,8,1,1,4,10,1
1.81259E+18,18125,86,11,2,150131,8,1,2,4,10,2
1.81259E+18,18125,86,11,3,150131,8,1,1,4,9,1
1.81267E+17,18126,7,11,1,150141,8,1,1,4,10,2
1.81267E+18,18126,69,11,1,150141,8,1,1,4,11,1
1.81267E+18,18126,69,11,2,150141,8,1,3,4,6,2
1.81267E+18,18126,69,11,3,150141,8,1,3,4,10,2
1.81267E+18,18126,69,11,4,150141,8,1,4,4,9,1
1.81269E+18,18126,92,11,1,150141,8,1,1,4,10,1
1.81261E+19,18126,112,11,1,150141,8,1,1,4,8,1
1.81261E+19,18126,112,11,2,150141,8,1,2,4,6,2
1.81261E+19,18126,112,11,3,150141,8,1,3,4,10,1
1.81261E+19,18126,112,11,4,150141,8,1,4,4,5,1
1.81261E+19,18126,112,11,5,150141,8,1,5,4,5,2
1.81261E+19,18126,117,11,1,150141,8,1,1,4,9,1
1.81261E+19,18126,117,11,2,150141,8,1,2,4,6,2
1.81261E+19,18126,117,11,3,150141,8,1,0, , ,1
1.81362E+18,18136,19,11,1,150132,8,1,1,4,5,1
1.81362E+18,18136,19,11,2,150132,8,1,1,4,6,2
1.81362E+18,18136,19,11,3,150132,8,1,3,4,6,1
1.81362E+18,18136,23,11,1,150132,8,1,1,4,6,1
1.81365E+18,18136,46,11,1,150132,8,1,1,4,8,2
1.81365E+18,18136,53,11,1,150132,8,1,1,4,8,1
1.81365E+18,18136,53,11,2,150132,8,1,2,4,6,2
1.81368E+18,18136,76,11,1,150132,8,1,1,4,6,1
1.81368E+18,18136,76,11,2,150132,8,1,1,4,5,2
1.81368E+18,18136,76,11,3,150132,8,1,1,4,2,1
1.81369E+18,18136,91,11,1,150132,8,1,1,4,6,1
1.81369E+18,18136,91,11,2,150132,8,1,2,4,6,2
1.81369E+18,18136,91,11,3,150132,8,1,2,4,6,1
1.81369E+18,18136,91,11,4,150132,8,1,2,4,3,2
1.81361E+19,18136,107,11,1,150132,8,1,1,4,6,1
1.81361E+19,18136,107,11,2,150132,8,1,2,4,5,2
1.81505E+17,18150,5,11,1,150111,8,1,1,4,6,1
1.81505E+17,18150,5,11,2,150111,8,1,2,4,6,2
1.81505E+17,18150,5,11,3,150111,8,1,3,4,8,1
1.81505E+17,18150,5,11,4,150111,8,1,4,4,10,2
1.81503E+18,18150,25,11,1,150111,8,1,1,4,4,1
1.81503E+18,18150,25,11,2,150111,8,1,2,4,3,2
1.81505E+18,18150,50,11,1,150111,8,1,1,4,10,1
1.81505E+18,18150,50,11,2,150111,8,1,2,4,10,2
1.81505E+18,18150,50,11,3,150111,8,1,2,4,10,2
1.81505E+18,18150,50,11,4,150111,8,1,2,4,9,1
1.81506E+18,18150,60,11,1,150111,8,1,1,4,6,1
1.81506E+18,18150,60,11,2,150111,8,1,2,4,6,2
1.81506E+18,18150,60,11,3,150111,8,1,2,4,2,1
1.81509E+18,18150,86,11,1,150111,8,1,1,4,3,2
1.81509E+18,18150,86,11,2,150111,8,1,2,4,5,1
1.81501E+19,18150,103,11,1,150111,8,1,1,4,10,2
1.81501E+19,18150,103,11,2,150111,8,1,2,4,6,1
1.81501E+19,18150,103,11,3,150111,8,1,1,4,12,1
1.81501E+19,18150,103,11,4,150111,8,1,1,4,2,1
1.81952E+17,18195,2,15,1,150132,8,1,1,2,5,1
1.81952E+17,18195,2,15,2,150132,8,1,2,4,5,1
1.81952E+17,18195,2,15,3,150132,8,1,3,4,3,2
1.81952E+17,18195,2,25,1,150132,8,1,1,4,6,2
1.81952E+17,18195,2,25,2,150132,8,1,2,4,6,1
1.81952E+17,18195,2,25,3,150132,8,1,1,4,2,1
1.81952E+17,18195,2,25,4,150132,8,1,1,4,1,2
1.81952E+17,18195,2,35,1,150132,8,1,1,4,4,1
1.81952E+17,18195,2,35,2,150132,8,1,1,4,3,2
1.81952E+17,18195,2,45,1,150132,8,1,1,4,5,1
1.81952E+17,18195,2,45,2,150132,8,1,2,4,3,2
1.81952E+17,18195,2,45,3,150132,8,1,2,4,5,1
1.81953E+17,18195,2,55,1,150132,8,1,1,4,5,2
1.81953E+17,18195,2,55,2,150132,8,1,1,4,6,2
1.81953E+17,18195,2,55,3,150132,8,1,1,4,4,1
1.81952E+18,18195,20,11,1,150132,8,1,1,4,3,2
1.81952E+18,18195,20,11,2,150132,8,1,2,4,7,1
1.81952E+18,18195,20,11,3,150132,8,1,1,4,4,1
1.81956E+18,18195,55,11,1,150132,8,1,1,1,4,1
1.81956E+18,18195,55,11,2,150132,8,1,2,1,4,2
1.81957E+18,18195,73,11,1,150132,8,1,2,4,4,1
1.81957E+18,18195,73,11,2,150132,8,1,2,4,5,2
1.81957E+18,18195,73,11,3,150132,8,1,3,4,5,2
1.81957E+18,18195,73,11,4,150132,8,1,3,4,5,1
1.81957E+18,18195,73,11,5,150132,8,1,3,4,5,1
1.81957E+18,18195,73,11,6,150132,8,1,3,4,3,2
1.81959E+18,18195,91,11,1,150132,8,1,1,4,6,1
1.81959E+18,18195,91,11,2,150132,8,1,1,4,7,2
1.81959E+18,18195,91,11,3,150132,8,1,1,4,3,1
1.81959E+18,18195,91,11,4,150132,8,1,1,4,1,1
1.81951E+19,18195,109,11,1,150132,8,1,6,4,4,1
1.81951E+19,18195,109,11,2,150132,8,1,6,4,8,2
1.81951E+19,18195,109,11,3,150132,8,1,6,4,10,2
1.81951E+19,18195,109,11,4,150132,8,1,6,4,6,1
1.81951E+19,18195,109,11,5,150132,8,1,6,4,4,1
1.81951E+19,18195,109,11,6,150132,8,1,6,4,7,2
1.81951E+19,18195,109,11,7,150132,8,1,6,4,3,2
1.81979E+17,18197,9,11,1,150103,8,1,1,4,5,1
1.81979E+17,18197,9,11,2,150103,8,1,2,1,5,2
1.81979E+17,18197,9,11,3,150103,8,1,3,4,10,2
1.81972E+18,18197,20,11,1,150103,8,1,1,4,6,1
1.81972E+18,18197,20,11,2,150103,8,1,2,4,6,2
1.81972E+18,18197,20,11,3,150103,8,1,2,4,2,1
1.81972E+18,18197,20,11,4,150103,8,1,2,4,1,1
1.81973E+18,18197,32,12,1,150103,8,1,2,4,5,1
1.81973E+18,18197,32,12,2,150103,8,1,2,4,8,2
1.81973E+18,18197,32,12,4,150103,8,1,4,4,6,2
1.81973E+18,18197,32,12,5,150103,8,1,5,4,10,1
1.81973E+18,18197,32,12,6,150103,8,1,4,4,6,2
1.81973E+18,18197,32,22,1,150103,8,1,1,4,6,2
1.81973E+18,18197,32,22,2,150103,8,1,1,4,6,1
1.81974E+18,18197,42,11,1,150103,8,1,1,4,5,1
1.81974E+18,18197,42,11,2,150103,8,1,2,4,7,2
1.81974E+18,18197,42,11,3,150103,8,1,2,4,2,1
1.81974E+18,18197,42,11,4,150103,8,1,2,4,1,2
1.8198E+18,18197,97,11,1,150103,8,1,1,4,10,1
1.8198E+18,18197,97,11,2,150103,8,1,2,4,9,2
1.8198E+18,18197,97,11,3,150103,8,1,2,4,4,2
1.8198E+18,18197,97,11,4,150103,8,1,2,4,3,1
1.82012E+18,18201,16,11,1,150142,8,1,1,4,6,1
1.82012E+18,18201,16,11,2,150142,8,1,2,4,8,2
1.82012E+18,18201,16,11,3,150142,8,1,1,4,6,1
1.82014E+18,18201,38,11,1,150142,8,1,1,4,7,1
1.82014E+18,18201,38,11,2,150142,8,1,2,4,6,2
1.82014E+18,18201,38,11,3,150142,8,1,3,4,9,1
1.82014E+18,18201,38,11,4,150142,8,1,4,4,5,2
1.82014E+18,18201,38,11,5,150142,8,1,5,4,5,2
1.82014E+18,18201,38,11,6,150142,8,1,1,4,2,1
1.82016E+18,18201,61,11,1,150142,8,1,1,4,8,1
1.82016E+18,18201,61,11,2,150142,8,1,2,1,9,2
1.82016E+18,18201,61,11,3,150142,8,1,1,4,3,2
1.82018E+18,18201,83,11,1,150142,8,1,1,4,6,1
1.82018E+18,18201,83,11,2,150142,8,1,2,4,7,2
1.82018E+18,18201,83,11,3,150142,8,1,3,4,9,2
1.82018E+18,18201,83,11,4,150142,8,1,2,4,5,2
1.82011E+19,18201,128,11,1,150142,8,1,1,4,6,1
1.82011E+19,18201,128,11,2,150142,8,1,1,4,5,2
1.82011E+19,18201,128,11,3,150142,8,1,1,4,5,1
1.82011E+19,18201,128,11,4,150142,8,1,1,4,5,2
1.82011E+19,18201,128,11,5,150142,8,1,1,4,3,2
1.82011E+19,18201,128,11,6,150142,8,1,1,4,2,2
1.82011E+19,18201,128,11,7,150142,8,1,1,4,1,1
1.82012E+19,18201,151,11,1,150142,8,1,1,4,5,1
1.82012E+19,18201,151,11,2,150142,8,1,2,4,5,2
1.82012E+19,18201,151,11,3,150142,8,1,1,4,5,2
1.82012E+19,18201,151,11,4,150142,8,1,1,4,3,1
1.82012E+19,18201,151,11,5,150142,8,1,5,4,6,1
1.82012E+19,18201,151,11,6,150142,8,1,6,4,6,2
1.82106E+17,18210,6,11,1,150142,8,1,2,4,6,1
1.82106E+17,18210,6,11,2,150142,8,1,2,4,6,2
1.82106E+17,18210,6,11,3,150142,8,1,2,4,2,1
1.82101E+18,18210,14,11,1,150142,8,1,1,4,6,1
1.82101E+18,18210,14,11,2,150142,8,1,2,4,5,2
1.82101E+18,18210,14,11,3,150142,8,1,2,4,3,2
1.82103E+18,18210,31,11,1,150142,8,1,2,1,5,1
1.82103E+18,18210,31,11,2,150142,8,1,2,1,4,2
1.82103E+18,18210,31,11,3,150142,8,1,2,4,8,1
1.82103E+18,18210,31,11,4,150142,8,1,4,4,6,1
1.82104E+18,18210,39,11,1,150142,8,1,1,4,6,1
1.82104E+18,18210,39,11,2,150142,8,1,0, , ,2
1.82104E+18,18210,39,11,3,150142,8,1,3,4,10,1
1.82104E+18,18210,39,11,4,150142,8,1,4,4,9,2
1.82105E+18,18210,47,11,1,150142,8,1,1,4,5,2
1.82105E+18,18210,47,11,2,150142,8,1,1,4,3,1
1.82105E+18,18210,47,11,3,150142,8,1,1,4,6,2
1.82106E+18,18210,55,12,1,150142,8,1,1,4,6,2
1.82106E+18,18210,55,12,2,150142,8,1,1,4,5,2
1.82106E+18,18210,55,12,3,150142,8,1,1,4,3,2
1.82171E+18,18217,10,11,1,150101,8,1,1,4,9,1
1.82171E+18,18217,10,11,2,150101,8,1,2,4,9,2
1.82171E+18,18217,10,11,3,150101,8,1,3,4,10,2
1.82171E+18,18217,10,11,4,150101,8,1,0, , ,1
1.82175E+18,18217,49,11,1,150101,8,1,1,4,10,1
1.82175E+18,18217,49,11,2,150101,8,1,2,4,6,2
1.82177E+18,18217,66,11,1,150101,8,1,1,4,11,2
1.82177E+18,18217,66,11,2,150101,8,1,1,4,5,2
1.82177E+18,18217,66,11,3,150101,8,1,1,4,2,2
1.82177E+18,18217,66,11,4,150101,8,1,1,4,4,2
1.82179E+18,18217,94,11,1,150101,8,1,1,4,6,2
1.82171E+19,18217,107,11,1,150101,8,1,1,4,11,1
1.82171E+19,18217,107,11,2,150101,8,1,0, , ,2
1.82171E+19,18217,107,11,3,150101,8,1,0, , ,1
1.82171E+19,18217,107,11,4,150101,8,1,4,4,6,1
1.82171E+19,18217,107,11,5,150101,8,1,0, , ,2
1.82362E+18,18236,18,11,1,150106,8,1,2,4,6,1
1.82362E+18,18236,18,11,2,150106,8,1,2,4,6,2
1.82362E+18,18236,18,11,3,150106,8,1,2,4,6,1
1.82362E+18,18236,18,11,4,150106,8,1,2,4,3,2
1.82362E+18,18236,18,11,5,150106,8,1,2,4,5,2
1.82365E+18,18236,51,11,1,150106,8,1,1,4,7,1
1.82365E+18,18236,51,11,2,150106,8,1,1,4,10,2
1.82365E+18,18236,51,11,3,150106,8,1,1,4,3,1
1.82365E+18,18236,51,11,4,150106,8,1,1,4,6,1
1.82367E+18,18236,67,11,1,150106,8,1,1,1,4,1
1.82367E+18,18236,67,11,2,150106,8,1,2,4,6,2
1.82367E+18,18236,67,11,3,150106,8,1,3,4,6,1
1.82367E+18,18236,67,11,4,150106,8,1,4,4,5,2
1.82367E+18,18236,67,11,5,150106,8,1,3,4,7,1
1.82367E+18,18236,67,11,6,150106,8,1,3,4,5,1
1.82367E+18,18236,67,11,7,150106,8,1,1,4,3,1
1.82367E+18,18236,67,11,8,150106,8,1,1,4,1,1
1.82368E+18,18236,84,11,1,150106,8,1,1,4,8,2
1.82368E+18,18236,84,11,2,150106,8,1,1,4,8,1
1.82371E+18,18237,12,11,1,150135,8,1,1,4,10,1
1.82371E+18,18237,12,11,2,150135,8,1,2,4,10,2
1.82371E+18,18237,12,11,3,150135,8,1,1,4,2,2
1.82373E+18,18237,26,11,1,150135,8,1,2,4,7,1
1.82373E+18,18237,26,11,2,150135,8,1,2,4,9,2
1.82377E+18,18237,68,11,1,150135,8,1,0, , ,1
1.82377E+18,18237,68,11,2,150135,8,1,2,4,11,2
1.82377E+18,18237,68,11,3,150135,8,1,3,4,6,1
1.82377E+18,18237,68,11,4,150135,8,1,4,4,9,2
1.82378E+18,18237,81,11,1,150135,8,1,1,4,6,2
1.8238E+18,18237,96,11,1,150135,8,1,2,4,10,1
1.8238E+18,18237,96,11,2,150135,8,1,2,4,10,2
1.82595E+17,18259,5,11,1,150139,8,1,1,4,3,2
1.82595E+17,18259,5,11,2,150139,8,1,1,4,6,1
1.82593E+18,18259,30,11,1,150139,8,1,1,4,3,1
1.82594E+18,18259,43,11,1,150139,8,1,1,4,5,1
1.82594E+18,18259,43,11,2,150139,8,1,2,4,4,2
1.82597E+18,18259,69,11,1,150139,8,1,1,4,5,2
1.82597E+18,18259,69,11,2,150139,8,1,1,4,3,2
1.82597E+18,18259,69,11,3,150139,8,1,1,4,2,2
1.82598E+18,18259,84,11,1,150139,8,1,1,4,5,2
1.82598E+18,18259,84,11,2,150139,8,1,1,4,6,1
1.82598E+18,18259,84,11,3,150139,8,1,1,4,1,1
1.826E+18,18259,97,11,1,150139,8,1,1,1,5,2
1.826E+18,18259,97,11,2,150139,8,1,2,4,7,2
1.826E+18,18259,97,11,3,150139,8,1,3,4,6,1
1.826E+18,18259,97,11,4,150139,8,1,1,4,5,1
1.82723E+18,18272,25,11,1,150114,8,1,1,4,6,2
1.82723E+18,18272,25,11,2,150114,8,1,1,4,10,2
1.82723E+18,18272,25,11,3,150114,8,1,1,4,6,2
1.82723E+18,18272,25,11,4,150114,8,1,1,4,5,2
1.82723E+18,18272,25,11,5,150114,8,1,1,4,10,1
1.82728E+18,18272,80,11,1,150114,8,1,1,4,11,1
1.82728E+18,18272,80,11,2,150114,8,1,2,4,10,2
1.82728E+18,18272,80,11,3,150114,8,1,0, , ,2
1.82728E+18,18272,80,11,4,150114,8,1,2,4,6,1
1.8273E+18,18272,99,11,1,150114,8,1,1,4,11,1
1.8273E+18,18272,99,11,2,150114,8,1,1,4,10,2
1.8273E+18,18272,99,11,3,150114,8,1,1,4,4,2
1.8273E+18,18272,99,11,4,150114,8,1,1,4,2,1
1.8273E+18,18272,99,11,5,150114,8,1,1,4,2,2
1.82721E+19,18272,117,11,1,150114,8,1,4,4,10,1
1.82721E+19,18272,117,11,2,150114,8,1,2,4,10,2
1.82721E+19,18272,117,11,3,150114,8,1,3,4,10,2
1.82721E+19,18272,117,11,4,150114,8,1,4,4,10,2
1.82768E+17,18276,8,11,1,150117,8,1,1,4,10,1
1.82768E+17,18276,8,11,2,150117,8,1,2,4,6,2
1.82768E+17,18276,8,11,3,150117,8,1,1,4,5,1
1.82763E+18,18276,25,11,1,150117,8,1,1,4,6,1
1.82763E+18,18276,25,11,2,150117,8,1,1,4,5,2
1.82764E+18,18276,42,11,1,150117,8,1,1,4,6,1
1.82764E+18,18276,42,11,2,150117,8,1,2,4,6,2
1.82764E+18,18276,42,11,3,150117,8,1,3,4,10,1
1.82764E+18,18276,42,11,4,150117,8,1,2,4,9,1
1.82764E+18,18276,42,11,5,150117,8,1,2,4,5,1
1.82766E+18,18276,59,11,1,150117,8,1,4,4,4,1
1.82766E+18,18276,59,11,2,150117,8,1,4,4,4,2
1.82766E+18,18276,59,11,3,150117,8,1,4,4,5,1
1.82766E+18,18276,59,11,4,150117,8,1,4,4,5,2
1.82766E+18,18276,59,11,5,150117,8,1,4,4,8,1
1.82766E+18,18276,59,11,6,150117,8,1,6,4,5,1
1.82768E+18,18276,76,11,1,150117,8,1,1,4,6,2
1.82768E+18,18276,76,11,2,150117,8,1,2,4,6,2
1.82761E+19,18276,144,11,1,150117,8,1,1,4,6,1
1.82761E+19,18276,144,11,2,150117,8,1,1,4,6,2
1.82762E+19,18276,161,11,1,150117,8,1,3,4,6,1
1.82762E+19,18276,161,11,2,150117,8,1,3,4,8,2
1.82762E+19,18276,161,11,3,150117,8,1,3,4,6,2
1.82762E+19,18276,161,11,4,150117,8,1,3,4,6,1
1.83021E+18,18302,14,11,1,150103,8,1,1,4,5,2
1.83021E+18,18302,14,11,2,150103,8,1,1,4,5,1
1.83021E+18,18302,14,11,3,150103,8,1,1,4,6,1
1.83025E+18,18302,45,11,1,150103,8,1,1,4,6,1
1.83025E+18,18302,45,11,2,150103,8,1,1,4,6,2
1.83026E+18,18302,59,11,1,150103,8,1,1,1,6,1
1.83026E+18,18302,59,11,2,150103,8,1,2,1,5,2
1.83028E+18,18302,75,11,1,150103,8,1,1,4,8,2
1.83028E+18,18302,75,11,2,150103,8,1,1,4,3,1
1.83021E+19,18302,106,11,1,150103,8,1,1,1,4,1
1.83021E+19,18302,106,11,2,150103,8,1,5,1,1,2
1.83021E+19,18302,106,11,3,150103,8,1,3,4,8,1
1.83021E+19,18302,106,11,4,150103,8,1,4,4,10,2
1.83021E+19,18302,106,11,5,150103,8,1,5,1,6,1
1.83329E+17,18332,9,11,1,150106,8,1,1,4,3,2
1.83329E+17,18332,9,11,2,150106,8,1,2,4,6,1
1.83329E+17,18332,9,11,3,150106,8,1,3,4,5,1
1.83322E+18,18332,24,11,1,150106,8,1,1,4,6,1
1.83322E+18,18332,24,11,2,150106,8,1,2,4,6,2
1.83322E+18,18332,24,11,3,150106,8,1,3,4,9,2
1.83322E+18,18332,24,11,4,150106,8,1,4,4,5,1
1.83322E+18,18332,24,11,5,150106,8,1,1,4,3,2
1.83322E+18,18332,24,11,6,150106,8,1,1,4,4,2
1.83326E+18,18332,55,11,1,150106,8,1,1,4,6,1
1.83326E+18,18332,55,11,2,150106,8,1,2,4,8,2
1.83326E+18,18332,55,11,3,150106,8,1,2,4,5,1
1.83327E+18,18332,71,11,1,150106,8,1,1,4,6,1
1.83327E+18,18332,71,11,2,150106,8,1,2,4,6,2
1.83327E+18,18332,71,11,3,150106,8,1,3,4,6,2
1.83329E+18,18332,86,11,1,150106,8,1,1,4,6,1
1.83329E+18,18332,86,11,2,150106,8,1,2,4,9,2
1.83329E+18,18332,86,11,3,150106,8,1,3,4,7,2
1.83329E+18,18332,86,11,4,150106,8,1,1,4,3,2
1.83329E+18,18332,86,11,5,150106,8,1,3,4,2,1
1.83453E+18,18345,32,11,1,150143,8,1,1,1,3,2
1.83453E+18,18345,32,11,2,150143,8,1,2,1,3,1
1.83453E+18,18345,32,11,3,150143,8,1,3,4,6,2
1.83453E+18,18345,32,11,4,150143,8,1,4,4,7,1
1.83453E+18,18345,32,11,5,150143,8,1,3,4,2,1
1.83459E+18,18345,85,11,1,150143,8,1,1,4,3,2
1.83459E+18,18345,85,11,2,150143,8,1,1,4,6,1
