ID,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P300A,P301A,P401H1,P401H2,P401H3,P401H4,P401H5,P507,P513T,P524A1
7998119112150205231,7998,119,11,2,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998119113150205231,7998,119,11,3,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998143111150205231,7998,143,11,1,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998143112150205231,7998,143,11,2,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998143113150205231,7998,143,11,3,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998143114150205231,7998,143,11,4,150205,2,3,4,6,2,2,2,2,2,4,40,200
7998143115150205231,7998,143,11,5,150205,2,3,4,6,2,2,2,2,2,4,40,200
803429111150812251,8034,29,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
803429112150812252,8034,29,11,2,150812,2,5,4,6,2,2,2,2,2,4,40,200
803458111150812251,8034,58,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
803458112150812251,8034,58,11,2,150812,2,5,4,6,2,2,2,2,2,4,40,200
803458113150812251,8034,58,11,3,150812,2,5,4,6,2,2,2,2,2,4,40,200
803472111150812251,8034,72,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
803472112150812251,8034,72,11,2,150812,2,5,4,6,2,2,2,2,2,4,40,200
803472113150812253,8034,72,11,3,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102111150812251,8034,102,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102112150812256,8034,102,11,2,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102113150812253,8034,102,11,3,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102114150812256,8034,102,11,4,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102115150812256,8034,102,11,5,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102116150812256,8034,102,11,6,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102117150812256,8034,102,11,7,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034102118150812256,8034,102,11,8,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034114111150812251,8034,114,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034114112150812252,8034,114,11,2,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034114113150812251,8034,114,11,3,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034114114150812251,8034,114,11,4,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034114115150812251,8034,114,11,5,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034129111150812252,8034,129,11,1,150812,2,5,4,6,2,2,2,2,2,4,40,200
8034129112150812252,8034,129,11,2,150812,2,5,4,6,2,2,2,1,2,4,40,200
8034129113150812253,8034,129,11,3,150812,2,5,4,6,2,2,2,2,2,4,40,200
805212111150601231,8052,12,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
805212112150601232,8052,12,11,2,150601,2,3,4,6,2,2,2,1,2,4,40,200
805212113150601233,8052,12,11,3,150601,2,3,4,6,2,2,2,2,2,4,40,200
805212114150601234,8052,12,11,4,150601,2,3,4,6,2,2,2,2,2,4,40,200
805246111150601231,8052,46,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
805246112150601232,8052,46,11,2,150601,2,3,4,6,2,2,2,2,2,4,40,200
805246113150601233,8052,46,11,3,150601,2,3,4,6,2,2,2,2,2,4,40,200
805246114150601233,8052,46,11,4,150601,2,3,4,6,2,2,2,2,2,4,40,200
805246115150601233,8052,46,11,5,150601,2,3,4,6,2,2,2,2,2,4,40,200
805262111150601231,8052,62,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
805262112150601232,8052,62,11,2,150601,2,3,4,6,2,2,2,2,2,4,40,200
805262113150601233,8052,62,11,3,150601,2,3,4,6,2,2,2,2,2,4,40,200
805262114150601234,8052,62,11,4,150601,2,3,4,6,2,2,2,2,2,4,40,200
805262115150601233,8052,62,11,5,150601,2,3,4,6,2,2,2,2,1,4,40,200
805262116150601232,8052,62,11,6,150601,2,3,4,6,2,2,2,2,2,4,40,200
805297111150601231,8052,97,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
805297112150601232,8052,97,11,2,150601,2,3,4,6,2,2,2,2,2,4,40,200
805297113150601233,8052,97,11,3,150601,2,3,4,6,2,2,2,2,2,4,40,200
8052129111150601231,8052,129,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
8052129112150601232,8052,129,11,2,150601,2,3,4,6,1,2,2,2,2,4,40,200
8052144111150601231,8052,144,11,1,150601,2,3,4,6,2,2,2,2,2,4,40,200
807112111150604251,8071,12,11,1,150604,2,5,4,6,2,2,2,2,2,4,40,200
807112112150604252,8071,12,11,2,150604,2,5,4,6,2,2,2,2,2,4,40,200
807112113150604251,8071,12,11,3,150604,2,5,4,6,2,2,2,2,2,4,40,200
807112114150604251,8071,12,11,4,150604,2,5,4,6,2,2,2,2,2,4,40,200
807112115150604251,8071,12,11,5,150604,2,5,4,6,2,2,2,2,2,4,40,200
807151111150604251,8071,51,11,1,150604,2,5,4,6,2,2,2,2,2,4,40,200
807151112150604251,8071,51,11,2,150604,2,5,4,6,2,2,2,2,1,4,40,200
807151113150604253,8071,51,11,3,150604,2,5,4,6,2,2,2,2,2,4,40,200
807151114150604253,8071,51,11,4,150604,2,5,4,6,2,2,2,2,2,4,40,200
807176111150604251,8071,76,11,1,150604,2,5,4,6,2,2,2,2,2,4,40,200
807176112150604252,8071,76,11,2,150604,2,5,4,6,2,2,2,2,2,4,40,200
807176113150604252,8071,76,11,3,150604,2,5,4,6,2,2,2,2,2,4,40,200
807189121150604252,8071,89,12,1,150604,2,5,4,6,2,2,2,2,2,4,40,200
807189122150604252,8071,89,12,2,150604,2,5,4,6,2,2,2,2,2,4,40,200
8071114111150604253,8071,114,11,1,150604,2,5,4,6,2,2,2,2,2,4,40,200
8071114112150604252,8071,114,11,2,150604,2,5,4,6,2,2,2,2,2,4,40,200
8071114113150604253,8071,114,11,3,150604,2,5,4,6,2,2,2,2,2,4,40,200
8071114114150604254,8071,114,11,4,150604,2,5,4,6,2,2,2,2,2,4,40,200
80832111150501231,8083,2,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
80832112150501232,8083,2,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
80832113150501231,8083,2,11,3,150501,2,3,4,6,2,2,2,2,2,4,40,200
808318111150501232,8083,18,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
808318112150501232,8083,18,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
808318113150501233,8083,18,11,3,150501,2,3,4,6,2,2,2,2,2,4,40,200
808318114150501233,8083,18,11,4,150501,2,3,4,6,2,2,2,2,2,4,40,200
808335111150501231,8083,35,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
808335112150501231,8083,35,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
808367111150501233,8083,67,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
808367112150501231,8083,67,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
808367113150501233,8083,67,11,3,150501,2,3,4,6,2,2,2,2,2,4,40,200
808367114150501233,8083,67,11,4,150501,2,3,4,6,2,2,2,2,2,4,40,200
808383111150501231,8083,83,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
808383112150501231,8083,83,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
808383113150501233,8083,83,11,3,150501,2,3,4,6,2,2,2,2,2,4,40,200
8083133111150501232,8083,133,11,1,150501,2,3,4,6,2,2,2,2,2,4,40,200
8083133112150501232,8083,133,11,2,150501,2,3,4,6,2,2,2,2,2,4,40,200
8083133113150501232,8083,133,11,3,150501,2,3,4,6,2,2,2,2,2,4,40,200
80897111150507231,8089,7,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
80897112150507232,8089,7,11,2,150507,2,3,4,6,2,2,2,2,2,4,40,200
80897113150507233,8089,7,11,3,150507,2,3,4,6,2,2,2,2,2,4,40,200
80897114150507234,8089,7,11,4,150507,2,3,4,6,2,2,2,2,2,4,40,200
808922111150507231,8089,22,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
808922112150507232,8089,22,11,2,150507,2,3,4,6,2,2,2,2,2,4,40,200
808922113150507232,8089,22,11,3,150507,2,3,4,6,2,2,2,2,2,4,40,200
808937111150507231,8089,37,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
808952111150507231,8089,52,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
808952112150507232,8089,52,11,2,150507,2,3,4,6,2,2,2,2,2,4,40,200
808952113150507232,8089,52,11,3,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997111150507232,8089,97,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997112150507232,8089,97,11,2,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997113150507233,8089,97,11,3,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997114150507234,8089,97,11,4,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997115150507235,8089,97,11,5,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997116150507232,8089,97,11,6,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997117150507232,8089,97,11,7,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997118150507232,8089,97,11,8,150507,2,3,4,6,2,2,2,2,2,4,40,200
808997119150507239,8089,97,11,9,150507,2,3,4,6,2,2,2,2,2,4,40,200
8089111111150507231,8089,111,11,1,150507,2,3,4,6,2,2,2,2,2,4,40,200
8089111112150507231,8089,111,11,2,150507,2,3,4,6,2,2,2,2,2,4,40,200
809912111150510231,8099,12,11,1,150510,2,3,4,6,1,2,2,2,2,4,40,200
809912112150510232,8099,12,11,2,150510,2,3,4,6,1,2,2,2,2,4,40,200
809923111150510231,8099,23,11,1,150510,2,3,4,6,2,2,2,2,2,4,40,200
809948111150510231,8099,48,11,1,150510,2,3,4,6,2,2,2,2,2,4,40,200
809948112150510232,8099,48,11,2,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960111150510232,8099,60,11,1,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960112150510232,8099,60,11,2,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960113150510232,8099,60,11,3,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960114150510232,8099,60,11,4,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960115150510232,8099,60,11,5,150510,2,3,4,6,2,2,2,2,2,4,40,200
809960116150510236,8099,60,11,6,150510,2,3,4,6,2,2,2,2,2,4,40,200
809972111150510231,8099,72,11,1,150510,2,3,4,6,2,2,2,2,2,4,40,200
809972112150510231,8099,72,11,2,150510,2,3,4,6,2,2,2,2,2,4,40,200
809984111150510231,8099,84,11,1,150510,2,3,4,6,2,2,2,2,2,4,40,200
810210111150505251,8102,10,11,1,150505,2,5,4,6,2,2,2,2,2,4,40,200
810210112150505252,8102,10,11,2,150505,2,5,4,6,2,2,2,2,2,4,40,200
810210113150505253,8102,10,11,3,150505,2,5,4,6,2,2,2,2,2,4,40,200
810210114150505254,8102,10,11,4,150505,2,5,4,6,2,2,2,2,2,4,40,200
810210115150505255,8102,10,11,5,150505,2,5,4,6,2,2,2,2,2,4,40,200
810210116150505255,8102,10,11,6,150505,2,5,4,6,2,2,2,2,2,4,40,200
810216111150505252,8102,16,11,1,150505,2,5,4,6,2,2,2,2,2,4,40,200
810216112150505252,8102,16,11,2,150505,2,5,4,6,2,2,2,2,2,4,40,200
810216113150505253,8102,16,11,3,150505,2,5,4,6,2,2,2,2,2,4,40,200
810216114150505252,8102,16,11,4,150505,2,5,4,6,2,2,2,2,2,4,40,200
810224111150505251,8102,24,11,1,150505,2,5,4,6,2,1,2,2,2,4,40,200
810231111150505251,8102,31,11,1,150505,2,5,4,6,2,2,2,2,2,4,40,200
810231112150505252,8102,31,11,2,150505,2,5,4,6,2,2,2,2,2,4,40,200
810231113150505253,8102,31,11,3,150505,2,5,4,6,2,2,2,2,1,4,40,200
810245111150505251,8102,45,11,1,150505,2,5,4,6,2,2,2,2,2,4,40,200
810245112150505252,8102,45,11,2,150505,2,5,4,6,2,1,2,2,2,4,40,200
810245113150505251,8102,45,11,3,150505,2,5,4,6,2,2,2,2,2,4,40,200
810257111150505251,8102,57,11,1,150505,2,5,4,6,2,2,2,2,2,4,40,200
810257112150505251,8102,57,11,2,150505,2,5,4,6,2,1,1,2,1,4,40,200
812342111150806274,8123,42,11,1,150806,2,7,4,6,2,2,2,2,2,4,40,200
812342112150806274,8123,42,11,2,150806,2,7,4,6,2,2,2,2,2,4,40,200
812342113150806274,8123,42,11,3,150806,2,7,4,6,2,2,2,2,2,4,40,200
812342114150806274,8123,42,11,4,150806,2,7,4,6,2,2,2,2,2,4,40,200
812342115150806274,8123,42,11,5,150806,2,7,4,6,2,2,2,2,2,4,40,200
812342116150806274,8123,42,11,6,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123107111150806271,8123,107,11,1,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123107112150806273,8123,107,11,2,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123107113150806273,8123,107,11,3,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123107114150806273,8123,107,11,4,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123107115150806273,8123,107,11,5,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123112111150806271,8123,112,11,1,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123112112150806272,8123,112,11,2,150806,2,7,4,6,2,2,2,2,2,4,40,200
8123112113150806273,8123,112,11,3,150806,2,7,4,6,2,2,2,2,2,4,40,200
81287111150904561,8128,7,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
81287112150904562,8128,7,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812817111150904561,8128,17,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
812817112150904562,8128,17,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812817113150904562,8128,17,11,3,150904,5,6,4,6,2,2,2,2,2,4,40,200
812817114150904562,8128,17,11,4,150904,5,6,4,6,2,2,2,2,2,4,40,200
812817115150904562,8128,17,11,5,150904,5,6,4,6,2,2,2,2,2,4,40,200
812847111150904561,8128,47,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
812847112150904562,8128,47,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812868111150904562,8128,68,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
812868112150904562,8128,68,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812868113150904563,8128,68,11,3,150904,5,6,4,6,2,2,2,2,2,4,40,200
812868114150904562,8128,68,11,4,150904,5,6,4,6,2,2,2,2,2,4,40,200
812868115150904562,8128,68,11,5,150904,5,6,4,6,2,2,2,2,2,4,40,200
812887111150904561,8128,87,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
812887112150904562,8128,87,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812897111150904561,8128,97,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
812897112150904562,8128,97,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
812897113150904561,8128,97,11,3,150904,5,6,4,6,2,2,2,2,2,4,40,200
8128116111150904561,8128,116,11,1,150904,5,6,4,6,2,2,2,2,2,4,40,200
8128116112150904562,8128,116,11,2,150904,5,6,4,6,2,2,2,2,2,4,40,200
815680111150731582,8156,80,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
815680112150731582,8156,80,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
815683111150731581,8156,83,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
815683112150731581,8156,83,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
815683113150731581,8156,83,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
815684111150731583,8156,84,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
815684112150731583,8156,84,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
815684113150731583,8156,84,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
815685111150731582,8156,85,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
815685112150731582,8156,85,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
815685113150731582,8156,85,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
815685114150731582,8156,85,11,4,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156226111150731583,8156,226,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156226112150731583,8156,226,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156226113150731583,8156,226,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156226114150731583,8156,226,11,4,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156227111150731581,8156,227,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156227112150731581,8156,227,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156227113150731583,8156,227,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156228111150731582,8156,228,11,1,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156228112150731582,8156,228,11,2,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156228113150731582,8156,228,11,3,150731,5,8,4,6,2,2,2,2,2,4,40,200
8156228114150731582,8156,228,11,4,150731,5,8,4,6,2,2,2,2,2,4,40,200
81721111150504271,8172,1,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
81721112150504272,8172,1,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
81721113150504272,8172,1,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
81723111150504271,8172,3,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172173111150504271,8172,173,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172173112150504272,8172,173,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172173113150504273,8172,173,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172173114150504272,8172,173,11,4,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172173115150504272,8172,173,11,5,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172178111150504271,8172,178,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172178112150504271,8172,178,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172178113150504271,8172,178,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179111150504271,8172,179,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179112150504271,8172,179,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179113150504273,8172,179,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179114150504271,8172,179,11,4,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179115150504271,8172,179,11,5,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172179116150504271,8172,179,11,6,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172180111150504271,8172,180,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172180112150504271,8172,180,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172180113150504271,8172,180,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172181111150504271,8172,181,11,1,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172181112150504272,8172,181,11,2,150504,2,7,4,6,2,2,2,2,2,4,40,200
8172181113150504272,8172,181,11,3,150504,2,7,4,6,2,2,2,2,2,4,40,200
818918111160108721,8189,18,11,1,160108,7,2,4,6,2,2,2,2,2,4,40,200
818918112160108722,8189,18,11,2,160108,7,2,4,6,2,2,2,2,2,4,40,200
818918113160108723,8189,18,11,3,160108,7,2,4,6,2,2,2,2,2,4,40,200
818918114160108722,8189,18,11,4,160108,7,2,4,6,2,2,2,2,2,4,40,200
818918115160108722,8189,18,11,5,160108,7,2,4,6,2,2,2,2,2,4,40,200
818918116160108722,8189,18,11,6,160108,7,2,4,6,2,2,2,2,2,4,40,200
818997111160108721,8189,97,11,1,160108,7,2,4,6,2,2,2,2,2,4,40,200
818997112160108722,8189,97,11,2,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121111160108721,8189,121,11,1,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121112160108722,8189,121,11,2,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121113160108723,8189,121,11,3,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121114160108724,8189,121,11,4,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121115160108722,8189,121,11,5,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121116160108722,8189,121,11,6,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121117160108722,8189,121,11,7,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189121118160108722,8189,121,11,8,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189174111160108722,8189,174,11,1,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189174112160108722,8189,174,11,2,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189174113160108722,8189,174,11,3,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189174114160108722,8189,174,11,4,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189174115160108722,8189,174,11,5,160108,7,2,4,6,1,1,2,2,2,4,40,200
8189223111160108721,8189,223,11,1,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189223112160108722,8189,223,11,2,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189223113160108723,8189,223,11,3,160108,7,2,4,6,2,2,2,2,2,4,40,200
8189223114160108721,8189,223,11,4,160108,7,2,4,6,2,2,2,2,2,4,40,200
819947111160101721,8199,47,11,1,160101,7,2,4,6,2,2,2,2,2,4,40,200
819947112160101722,8199,47,11,2,160101,7,2,4,6,2,2,2,2,2,4,40,200
819947113160101721,8199,47,11,3,160101,7,2,4,6,2,2,2,2,2,4,40,200
819947114160101721,8199,47,11,4,160101,7,2,4,6,2,2,2,2,2,4,40,200
8199122111160101721,8199,122,11,1,160101,7,2,4,6,2,2,2,2,2,4,40,200
8199122112160101722,8199,122,11,2,160101,7,2,4,6,2,2,2,2,2,4,40,200
8199122113160101723,8199,122,11,3,160101,7,2,4,6,2,2,2,2,2,4,40,200
8199122114160101724,8199,122,11,4,160101,7,2,4,6,2,2,2,2,2,4,40,200
82383111160113721,8238,3,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
82383112160113722,8238,3,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
823818111160113721,8238,18,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
823818112160113722,8238,18,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
823818113160113721,8238,18,11,3,160113,7,2,4,6,2,2,2,2,2,4,40,200
823818114160113724,8238,18,11,4,160113,7,2,4,6,2,2,2,2,2,4,40,200
823893111160113721,8238,93,11,1,160113,7,2,4,6,2,1,2,2,2,4,40,200
8238122112160113722,8238,122,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
8238122113160113722,8238,122,11,3,160113,7,2,4,6,2,2,2,2,2,4,40,200
8238122114160113722,8238,122,11,4,160113,7,2,4,6,2,2,2,2,2,4,40,200
8238122115160113722,8238,122,11,5,160113,7,2,4,6,2,2,2,2,2,4,40,200
824023111160113721,8240,23,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
824041111160113721,8240,41,11,1,160113,7,2,4,6,1,2,2,2,2,4,40,200
824041112160113721,8240,41,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057111160113721,8240,57,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057112160113722,8240,57,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057113160113722,8240,57,11,3,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057114160113722,8240,57,11,4,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057115160113722,8240,57,11,5,160113,7,2,4,6,2,2,2,2,2,4,40,200
824057116160113726,8240,57,11,6,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240109111160113721,8240,109,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240109112160113722,8240,109,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240109113160113723,8240,109,11,3,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240142111160113721,8240,142,11,1,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240142112160113722,8240,142,11,2,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240142113160113723,8240,142,11,3,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240142114160113724,8240,142,11,4,160113,7,2,4,6,2,2,2,2,2,4,40,200
8240142115160113724,8240,142,11,5,160113,7,2,4,6,2,2,2,2,2,4,40,200
826011111160301751,8260,11,11,1,160301,7,5,4,6,2,2,2,2,2,4,40,200
826042111160301751,8260,42,11,1,160301,7,5,4,6,2,2,2,2,2,4,40,200
826042112160301752,8260,42,11,2,160301,7,5,4,6,2,2,2,2,2,4,40,200
826072111160301751,8260,72,11,1,160301,7,5,4,6,2,2,2,2,2,4,40,200
826072112160301751,8260,72,11,2,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103111160301752,8260,103,11,1,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103112160301752,8260,103,11,2,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103113160301752,8260,103,11,3,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103114160301752,8260,103,11,4,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103115160301755,8260,103,11,5,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103116160301756,8260,103,11,6,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103117160301755,8260,103,11,7,160301,7,5,4,6,2,2,2,2,2,4,40,200
8260103118160301755,8260,103,11,8,160301,7,5,4,6,2,2,2,2,2,4,40,200
828939111160201741,8289,39,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
828939112160201742,8289,39,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
828939113160201743,8289,39,11,3,160201,7,4,4,6,2,2,2,2,2,4,40,200
828939114160201744,8289,39,11,4,160201,7,4,4,6,2,2,2,2,2,4,40,200
828980111160201741,8289,80,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
828980112160201742,8289,80,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
828980113160201743,8289,80,11,3,160201,7,4,4,6,2,2,2,2,2,4,40,200
828980114160201742,8289,80,11,4,160201,7,4,4,6,2,2,2,2,2,4,40,200
828998111160201741,8289,98,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
828998112160201742,8289,98,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
828998113160201741,8289,98,11,3,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289118111160201741,8289,118,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289118112160201741,8289,118,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138111160201741,8289,138,11,1,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138112160201742,8289,138,11,2,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138113160201742,8289,138,11,3,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138114160201744,8289,138,11,4,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138115160201744,8289,138,11,5,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138116160201744,8289,138,11,6,160201,7,4,4,6,2,2,2,2,2,4,40,200
8289138117160201747,8289,138,11,7,160201,7,4,4,6,2,2,2,2,2,4,40,200
